"idtdestinatario","codigofabrica","nombre","domicilio","idlocalidad","codigopostal","localidad","provincia","pais","tipodestinatario","descripcion","full_address","gps_coords"
"200000000527","2-372","ABIERTO DE POLO","AV.JULIO A. ROCA 1411","833.0","0.0","HURLINGHAM","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","ABIERTO DE POLO (AV.JULIO A. ROCA 1411 Loc.HURLINGHAM)","AV.JULIO A. ROCA 1411, HURLINGHAM, BUENOS AIRES, ARGENTINA, 0.0, ABIERTO DE POLO (AV.JULIO A. ROCA 1411 Loc.HURLINGHAM)",""
"200000000528","2-373","PETROBRASS","FONDO DE LA LEGUA Y THAMES","342.0","0.0","MARTINEZ(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","PETROBRASS (FONDO DE LA LEGUA Y THAMES Loc.MARTINEZ(BUENOS AIRES))","FONDO DE LA LEGUA Y THAMES, MARTINEZ(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, PETROBRASS (FONDO DE LA LEGUA Y THAMES Loc.MARTINEZ(BUENOS AIRES))",""
"200000000529","2-374","LOCAL DEALER","COSTA SALGUERO","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","LOCAL DEALER (COSTA SALGUERO Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","COSTA SALGUERO, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, LOCAL DEALER (COSTA SALGUERO Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000000530","2-375","HONDA   CAP.FED.","LOPE DE VEGA Y SIMBRON (VILLA DEVOTO)","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","HONDA   CAP.FED. (LOPE DE VEGA Y SIMBRON (VILLA DEVOTO) Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","LOPE DE VEGA Y SIMBRON (VILLA DEVOTO), CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, HONDA   CAP.FED. (LOPE DE VEGA Y SIMBRON (VILLA DEVOTO) Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000000531","2-376","****","BERNARDO DE IRIGOYEN 724","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","OTROS DESTINOS","**** (BERNARDO DE IRIGOYEN 724 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","BERNARDO DE IRIGOYEN 724, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, **** (BERNARDO DE IRIGOYEN 724 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200000000532","2-377","SHERATON","PILAR","322.0","0.0","PILAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","SHERATON (PILAR Loc.PILAR(BUENOS AIRES))","PILAR, PILAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, SHERATON (PILAR Loc.PILAR(BUENOS AIRES))",""
"200000000533","2-378","MAYLING","PILAR","322.0","0.0","PILAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","MAYLING (PILAR Loc.PILAR(BUENOS AIRES))","PILAR, PILAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, MAYLING (PILAR Loc.PILAR(BUENOS AIRES))",""
"200000000534","2-379","SHERATON HOTEL","L.N.ALEM 4221","19163.0","0.0","MAR DEL PLATA","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","SHERATON HOTEL (L.N.ALEM 4221 Loc.MAR DEL PLATA)","L.N.ALEM 4221, MAR DEL PLATA, BUENOS AIRES, ARGENTINA, 0.0, SHERATON HOTEL (L.N.ALEM 4221 Loc.MAR DEL PLATA)",""
"200000000535","2-380","VAREA CARLOS                            ","COLON 287","16461.0","0.0","VILLA MARIA(CORDOBA)","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","VAREA CARLOS (COLON 287 Loc.VILLA MARIA(CORDOBA))","COLON 287, VILLA MARIA(CORDOBA), CORDOBA, ARGENTINA, 0.0, VAREA CARLOS (COLON 287 Loc.VILLA MARIA(CORDOBA))",""
"200000000536","2-381","CLUB DE CAMPO LOS PINGÜINOS S.A.","AV.PTE.PERON 10298","869.0","0.0","ITUZAINGO(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","CLUB DE CAMPO LOS PINGÜINOS S.A. (AV.PTE.PERON 10298 Loc.ITUZAINGO(BUENOS AIRES))","AV.PTE.PERON 10298, ITUZAINGO(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, CLUB DE CAMPO LOS PINGÜINOS S.A. (AV.PTE.PERON 10298 Loc.ITUZAINGO(BUENOS AIRES))",""
"200000000537","2-382","CHEVROPLAN","AV.25 DE MAYO 671 - 03722-430426 -","5744.0","0.0","RESISTENCIA(CHACO)","CHACO","ARGENTINA                                         ","OTROS DESTINOS","CHEVROPLAN (AV.25 DE MAYO 671 - 03722-430426 - Loc.RESISTENCIA(CHACO))","AV.25 DE MAYO 671 - 03722-430426 -, RESISTENCIA(CHACO), CHACO, ARGENTINA, 0.0, CHEVROPLAN (AV.25 DE MAYO 671 - 03722-430426 - Loc.RESISTENCIA(CHACO))",""
"200000000538","2-383","GARAGE PEDRO","SAN MARTIN 3826","19163.0","0.0","MAR DEL PLATA","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","GARAGE PEDRO (SAN MARTIN 3826 Loc.MAR DEL PLATA)","SAN MARTIN 3826, MAR DEL PLATA, BUENOS AIRES, ARGENTINA, 0.0, GARAGE PEDRO (SAN MARTIN 3826 Loc.MAR DEL PLATA)",""
"200000000539","2-384","DALCROS","SUCURSAL T.L.","16609.0","0.0","TRENQUE LAUQUEN(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","DALCROS (SUCURSAL T.L. Loc.TRENQUE LAUQUEN(BUENOS AIRES))","SUCURSAL T.L., TRENQUE LAUQUEN(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, DALCROS (SUCURSAL T.L. Loc.TRENQUE LAUQUEN(BUENOS AIRES))",""
"200000000540","2-385","BRIGADA AEREA","ITACUMBU Y MATIENZO","825.0","0.0","EL PALOMAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","BRIGADA AEREA (ITACUMBU Y MATIENZO Loc.EL PALOMAR(BUENOS AIRES))","ITACUMBU Y MATIENZO, EL PALOMAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, BRIGADA AEREA (ITACUMBU Y MATIENZO Loc.EL PALOMAR(BUENOS AIRES))",""
"200000000542","2-386","OLIVOS GOLF CLUB","PANAMERICANA KM.34","322.0","0.0","PILAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","OLIVOS GOLF CLUB (PANAMERICANA KM.34 Loc.PILAR(BUENOS AIRES))","PANAMERICANA KM.34, PILAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, OLIVOS GOLF CLUB (PANAMERICANA KM.34 Loc.PILAR(BUENOS AIRES))",""
"200000000543","2-387","BIANCHI","AV.MARQUEZ 1428","705.0","0.0","JOSE LEON SUAREZ","BUENOS AIRES","ARGENTINA                                         ","CARROCERAS","BIANCHI (AV.MARQUEZ 1428 Loc.JOSE LEON SUAREZ)","AV.MARQUEZ 1428, JOSE LEON SUAREZ, BUENOS AIRES, ARGENTINA, 0.0, BIANCHI (AV.MARQUEZ 1428 Loc.JOSE LEON SUAREZ)",""
"200000000544","2-388","NOBLEZA PICARDO SAICF                   ","DON BOSCO 3555","19171.0","0.0","BAHIA BLANCA(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","NOBLEZA PICARDO SAICF (DON BOSCO 3555 Loc.BAHIA BLANCA(BUENOS AIRES))","DON BOSCO 3555, BAHIA BLANCA(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, NOBLEZA PICARDO SAICF (DON BOSCO 3555 Loc.BAHIA BLANCA(BUENOS AIRES))",""
"200000000548","2-389","COCHERA EL VASCO                   ","NEUQUEN S/N     ","19467.0","0.0","NEUQUEN","NEUQUEN","ARGENTINA                                         ","OTROS DESTINOS","COCHERA EL VASCO (NEUQUEN S/N      Loc.NEUQUEN)","NEUQUEN S/N, NEUQUEN, NEUQUEN, ARGENTINA, 0.0, COCHERA EL VASCO (NEUQUEN S/N      Loc.NEUQUEN)",""
"200000000174","2-39",".","AV.HIPOLITO IRIGOYEN 441","856.0","0.0","MORON(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS",". (AV.HIPOLITO IRIGOYEN 441 Loc.MORON(BUENOS AIRES))","AV.HIPOLITO IRIGOYEN 441, MORON(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, . (AV.HIPOLITO IRIGOYEN 441 Loc.MORON(BUENOS AIRES))",""
"200000000549","2-390","AUDI ZENTRUM PILAR","PANAMERICANA KM 44 (RAMAL PILAR)","322.0","0.0","PILAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","AUDI ZENTRUM PILAR (PANAMERICANA KM 44 (RAMAL PILAR) Loc.PILAR(BUENOS AIRES))","PANAMERICANA KM 44 (RAMAL PILAR), PILAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, AUDI ZENTRUM PILAR (PANAMERICANA KM 44 (RAMAL PILAR) Loc.PILAR(BUENOS AIRES))",""
"200000000550","2-392","TATA","COLECTORA ESTE KM 27.333","234.0","0.0","DON TORCUATO","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","TATA (COLECTORA ESTE KM 27.333 Loc.DON TORCUATO)","COLECTORA ESTE KM 27.333, DON TORCUATO, BUENOS AIRES, ARGENTINA, 0.0, TATA (COLECTORA ESTE KM 27.333 Loc.DON TORCUATO)",""
"200000000551","2-393","TATA SUCURSAL CORDOBA","JUAN B. JUSTO 4658 (CORDOBA CAPITAL)   ","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","TATA SUCURSAL CORDOBA (JUAN B. JUSTO 4658 (CORDOBA CAPITAL)    Loc.CORDOBA)","JUAN B. JUSTO 4658 (CORDOBA CAPITAL), CORDOBA, CORDOBA, ARGENTINA, 0.0, TATA SUCURSAL CORDOBA (JUAN B. JUSTO 4658 (CORDOBA CAPITAL)    Loc.CORDOBA)",""
"200000000552","2-394","MENOR SERVANDO                          ","AV.QUARANTA 2265","4380.0","0.0","POSADAS","MISIONES","ARGENTINA                                         ","OTROS DESTINOS","MENOR SERVANDO (AV.QUARANTA 2265 Loc.POSADAS)","AV.QUARANTA 2265, POSADAS, MISIONES, ARGENTINA, 0.0, MENOR SERVANDO (AV.QUARANTA 2265 Loc.POSADAS)",""
"200000000554","2-396","GOLF MAILING","CHUBUT Y RUTA 25","309.0","0.0","ESCOBAR(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","GOLF MAILING (CHUBUT Y RUTA 25 Loc.ESCOBAR(BUENOS AIRES))","CHUBUT Y RUTA 25, ESCOBAR(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, GOLF MAILING (CHUBUT Y RUTA 25 Loc.ESCOBAR(BUENOS AIRES))",""
"200000000555","2-398","HIGHLAND PARK","RUTA 26","794.0","0.0","DEL VISO","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","HIGHLAND PARK (RUTA 26 Loc.DEL VISO)","RUTA 26, DEL VISO, BUENOS AIRES, ARGENTINA, 0.0, HIGHLAND PARK (RUTA 26 Loc.DEL VISO)",""
"200000000556","2-399","MAURINO S.A.","GUEMES 1598 ","7117.0","0.0","CHARATA","CHACO","ARGENTINA                                         ","OTROS DESTINOS","MAURINO S.A. (GUEMES 1598  Loc.CHARATA)","GUEMES 1598, CHARATA, CHACO, ARGENTINA, 0.0, MAURINO S.A. (GUEMES 1598  Loc.CHARATA)",""
"200000000106","2-4","CENTRO AUTOMOTORES             ","SUCURSAL TANDL","17803.0","0.0","TANDIL","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","CENTRO AUTOMOTORES (SUCURSAL TANDL Loc.TANDIL)","SUCURSAL TANDL, TANDIL, BUENOS AIRES, ARGENTINA, 0.0, CENTRO AUTOMOTORES (SUCURSAL TANDL Loc.TANDIL)",""
"200000000175","2-40","DAIMLER CHRYSLER","ROBERTO LAPLACE 3451          ","993.0","0.0","GONZALEZ CATAN","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","DAIMLER CHRYSLER (ROBERTO LAPLACE 3451           Loc.GONZALEZ CATAN)","ROBERTO LAPLACE 3451, GONZALEZ CATAN, BUENOS AIRES, ARGENTINA, 0.0, DAIMLER CHRYSLER (ROBERTO LAPLACE 3451           Loc.GONZALEZ CATAN)",""
"200000000557","2-400","GENDARMERIA","CONCEPCION DEL URUGUAY","4219.0","0.0","CONCEPCION DEL URUGUAY","ENTRE RIOS","ARGENTINA                                         ","OTROS DESTINOS","GENDARMERIA (CONCEPCION DEL URUGUAY Loc.CONCEPCION DEL URUGUAY)","CONCEPCION DEL URUGUAY, CONCEPCION DEL URUGUAY, ENTRE RIOS, ARGENTINA, 0.0, GENDARMERIA (CONCEPCION DEL URUGUAY Loc.CONCEPCION DEL URUGUAY)",""
"200100000002","2-4001","SKD","AV CONSTITUYENTES","791.0","0.0","TORTUGUITAS ","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","SKD (AV CONSTITUYENTES Loc.TORTUGUITAS )","AV CONSTITUYENTES, TORTUGUITAS, BUENOS AIRES, ARGENTINA, 0.0, SKD (AV CONSTITUYENTES Loc.TORTUGUITAS )",""
"200100000003","2-4002","BELNORTE ","BARTOLOME MITRE","220.0","0.0","FLORIDA(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","BELNORTE (BARTOLOME MITRE Loc.FLORIDA(BUENOS AIRES))","BARTOLOME MITRE, FLORIDA(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, BELNORTE (BARTOLOME MITRE Loc.FLORIDA(BUENOS AIRES))",""
"200100000004","2-4003","TRONADOR ","AV H YRIGOYEN 4756","1347.0","0.0","EZPELETA","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","TRONADOR (AV H YRIGOYEN 4756 Loc.EZPELETA)","AV H YRIGOYEN 4756, EZPELETA, BUENOS AIRES, ARGENTINA, 0.0, TRONADOR (AV H YRIGOYEN 4756 Loc.EZPELETA)",""
"200100000005","2-4004","IGARRETA S.A.C.I."," PELTIER 351","14678.0","0.0","MENDOZA(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","IGARRETA S.A.C.I. ( PELTIER 351 Loc.MENDOZA(MENDOZA))","PELTIER 351, MENDOZA(MENDOZA), MENDOZA, ARGENTINA, 0.0, IGARRETA S.A.C.I. ( PELTIER 351 Loc.MENDOZA(MENDOZA))",""
"200100000007","2-4006","MORRESI, ADRIANA (TEL 3425105550)       ","RIOBAMBA 6951","2957.0","0.0","SANTA FE","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","MORRESI, ADRIANA (TEL 3425105550) (RIOBAMBA 6951 Loc.SANTA FE)","RIOBAMBA 6951, SANTA FE, SANTA FE, ARGENTINA, 0.0, MORRESI, ADRIANA (TEL 3425105550) (RIOBAMBA 6951 Loc.SANTA FE)",""
"200100000008","2-4007","DON PEDRO S.A.                          ","AV. VERGARA 6060","833.0","0.0","HURLINGHAM","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","DON PEDRO S.A. (AV. VERGARA 6060 Loc.HURLINGHAM)","AV. VERGARA 6060, HURLINGHAM, BUENOS AIRES, ARGENTINA, 0.0, DON PEDRO S.A. (AV. VERGARA 6060 Loc.HURLINGHAM)",""
"200100000009","2-4008","ELECTROMECÁNICA BOTTINO HNOS. ","SAN MARTIN","14678.0","0.0","MENDOZA(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","ELECTROMECÁNICA BOTTINO HNOS. (SAN MARTIN Loc.MENDOZA(MENDOZA))","SAN MARTIN, MENDOZA(MENDOZA), MENDOZA, ARGENTINA, 0.0, ELECTROMECÁNICA BOTTINO HNOS. (SAN MARTIN Loc.MENDOZA(MENDOZA))",""
"200100000010","2-4009","VINCENZETTI, MARIANO (TEL 3415159072)","9 DE JULIO 134","1652.0","0.0","ROSARIO (SANTA FE)","SANTA FE","ARGENTINA                                         ","OTROS DESTINOS","VINCENZETTI, MARIANO (TEL 3415159072) (9 DE JULIO 134 Loc.ROSARIO (SANTA FE))","9 DE JULIO 134, ROSARIO (SANTA FE), SANTA FE, ARGENTINA, 0.0, VINCENZETTI, MARIANO (TEL 3415159072) (9 DE JULIO 134 Loc.ROSARIO (SANTA FE))",""
"200000000558","2-401","CUATRO RUEDAS","RODRIGUEZ PEÑA 2643","14678.0","0.0","MENDOZA(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","CUATRO RUEDAS (RODRIGUEZ PEÑA 2643 Loc.MENDOZA(MENDOZA))","RODRIGUEZ PEÑA 2643, MENDOZA(MENDOZA), MENDOZA, ARGENTINA, 0.0, CUATRO RUEDAS (RODRIGUEZ PEÑA 2643 Loc.MENDOZA(MENDOZA))",""
"200100000011","2-4010","MATADEROS MOTOR S.A.","AV. RIVADAVIA 10200","1425.0","0.0","CIUDAD AUTONOMA DE BS.AS (CAP.FED.)","CAPITAL FEDERAL","ARGENTINA                                         ","CONCESIONARIOS","MATADEROS MOTOR S.A. (AV. RIVADAVIA 10200 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))","AV. RIVADAVIA 10200, CIUDAD AUTONOMA DE BS.AS (CAP.FED.), CAPITAL FEDERAL, ARGENTINA, 0.0, MATADEROS MOTOR S.A. (AV. RIVADAVIA 10200 Loc.CIUDAD AUTONOMA DE BS.AS (CAP.FED.))",""
"200100000012","2-4011","REY JOAQUIN MIGUEL VICTORINO","REPUBLICA DEL LÍBANO (S) 67 ","8673.0","0.0","SANTIAGO DEL ESTERO","SANTIAGO DEL ESTERO","ARGENTINA                                         ","OTROS DESTINOS","REY JOAQUIN MIGUEL VICTORINO (REPUBLICA DEL LÍBANO (S) 67  Loc.SANTIAGO DEL ESTERO)","REPUBLICA DEL LÍBANO (S) 67, SANTIAGO DEL ESTERO, SANTIAGO DEL ESTERO, ARGENTINA, 0.0, REY JOAQUIN MIGUEL VICTORINO (REPUBLICA DEL LÍBANO (S) 67  Loc.SANTIAGO DEL ESTERO)",""
"200100000013","2-4012","CORIA HAYDEE ELIZABETH","REPUBLICA LIBANO 67","8673.0","0.0","SANTIAGO DEL ESTERO","SANTIAGO DEL ESTERO","ARGENTINA                                         ","OTROS DESTINOS","CORIA HAYDEE ELIZABETH (REPUBLICA LIBANO 67 Loc.SANTIAGO DEL ESTERO)","REPUBLICA LIBANO 67, SANTIAGO DEL ESTERO, SANTIAGO DEL ESTERO, ARGENTINA, 0.0, CORIA HAYDEE ELIZABETH (REPUBLICA LIBANO 67 Loc.SANTIAGO DEL ESTERO)",""
"200100000014","2-4013","AUTO GENERALI ","AVENIDA TRIUNVIRATO 3470 ","123456816.0","0.0","CAPITAL FEDERAL","BUENOS AIRES","ARGENTINA                                         ","CONCESIONARIOS","AUTO GENERALI (AVENIDA TRIUNVIRATO 3470  Loc.CAPITAL FEDERAL)","AVENIDA TRIUNVIRATO 3470, CAPITAL FEDERAL, BUENOS AIRES, ARGENTINA, 0.0, AUTO GENERALI (AVENIDA TRIUNVIRATO 3470  Loc.CAPITAL FEDERAL)",""
"200100000016","2-4015","IGARRETA S.A.C.I. (BARILOCHE)","MITRE 630","20322.0","0.0","BARILOCHE","RIO NEGRO","ARGENTINA                                         ","OTROS DESTINOS","IGARRETA S.A.C.I. (BARILOCHE) (MITRE 630 Loc.BARILOCHE)","MITRE 630, BARILOCHE, RIO NEGRO, ARGENTINA, 0.0, IGARRETA S.A.C.I. (BARILOCHE) (MITRE 630 Loc.BARILOCHE)",""
"200100000017","2-4016","IGARRETA S.A.C.I. (SAN JUAN)","SAN JUAN","14197.0","0.0","SAN JUAN(SAN JUAN)","SAN JUAN","ARGENTINA                                         ","OTROS DESTINOS","IGARRETA S.A.C.I. (SAN JUAN) (SAN JUAN Loc.SAN JUAN(SAN JUAN))","SAN JUAN, SAN JUAN(SAN JUAN), SAN JUAN, ARGENTINA, 0.0, IGARRETA S.A.C.I. (SAN JUAN) (SAN JUAN Loc.SAN JUAN(SAN JUAN))",""
"200100000018","2-4017","FABIAN GUSTAVO MAURINO","COMODORO","19526.0","0.0","COMODORO RIVADAVIA","CHUBUT","ARGENTINA                                         ","OTROS DESTINOS","FABIAN GUSTAVO MAURINO (COMODORO Loc.COMODORO RIVADAVIA)","COMODORO, COMODORO RIVADAVIA, CHUBUT, ARGENTINA, 0.0, FABIAN GUSTAVO MAURINO (COMODORO Loc.COMODORO RIVADAVIA)",""
"200100000019","2-4018","AUTOCORP S.R.L (COMODORO)","COMODORO","19526.0","0.0","COMODORO RIVADAVIA","CHUBUT","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (COMODORO) (COMODORO Loc.COMODORO RIVADAVIA)","COMODORO, COMODORO RIVADAVIA, CHUBUT, ARGENTINA, 0.0, AUTOCORP S.R.L (COMODORO) (COMODORO Loc.COMODORO RIVADAVIA)",""
"200100000020","2-4019","AUTOCORP S.R.L (MENDOZA)","MENDOZA","14678.0","0.0","MENDOZA(MENDOZA)","MENDOZA","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (MENDOZA) (MENDOZA Loc.MENDOZA(MENDOZA))","MENDOZA, MENDOZA(MENDOZA), MENDOZA, ARGENTINA, 0.0, AUTOCORP S.R.L (MENDOZA) (MENDOZA Loc.MENDOZA(MENDOZA))",""
"200000000559","2-402","JR AUTOMOTORES","PELLGERINI 1280","20143.0","0.0","TRELEW","CHUBUT","ARGENTINA                                         ","OTROS DESTINOS","JR AUTOMOTORES (PELLGERINI 1280 Loc.TRELEW)","PELLGERINI 1280, TRELEW, CHUBUT, ARGENTINA, 0.0, JR AUTOMOTORES (PELLGERINI 1280 Loc.TRELEW)",""
"200100000021","2-4020","AUTOCORP S.R.L (NEUQUEN)","NEUQUEN","19467.0","0.0","NEUQUEN","NEUQUEN","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (NEUQUEN) (NEUQUEN Loc.NEUQUEN)","NEUQUEN, NEUQUEN, NEUQUEN, ARGENTINA, 0.0, AUTOCORP S.R.L (NEUQUEN) (NEUQUEN Loc.NEUQUEN)",""
"200100000022","2-4021","AUTOCORP S.R.L (SAN JUAN)","SAN JUAN","14197.0","0.0","SAN JUAN(SAN JUAN)","SAN JUAN","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (SAN JUAN) (SAN JUAN Loc.SAN JUAN(SAN JUAN))","SAN JUAN, SAN JUAN(SAN JUAN), SAN JUAN, ARGENTINA, 0.0, AUTOCORP S.R.L (SAN JUAN) (SAN JUAN Loc.SAN JUAN(SAN JUAN))",""
"200100000023","2-4022","AUTOCORP S.R.L (CORDOBA)","CORDOBA","12008.0","0.0","CORDOBA","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (CORDOBA) (CORDOBA Loc.CORDOBA)","CORDOBA, CORDOBA, CORDOBA, ARGENTINA, 0.0, AUTOCORP S.R.L (CORDOBA) (CORDOBA Loc.CORDOBA)",""
"200100000024","2-4023","AUTOCORP S.R.L (RIO CUARTO)","RIO CUARTO","15574.0","0.0","RIO CUARTO","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (RIO CUARTO) (RIO CUARTO Loc.RIO CUARTO)","RIO CUARTO, RIO CUARTO, CORDOBA, ARGENTINA, 0.0, AUTOCORP S.R.L (RIO CUARTO) (RIO CUARTO Loc.RIO CUARTO)",""
"200100000025","2-4024","AUTOCORP S.R.L (TUCUMAN)","TUCUMAN","7224.0","0.0","TUCUMAN","TUCUMAN","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (TUCUMAN) (TUCUMAN Loc.TUCUMAN)","TUCUMAN, TUCUMAN, TUCUMAN, ARGENTINA, 0.0, AUTOCORP S.R.L (TUCUMAN) (TUCUMAN Loc.TUCUMAN)",""
"200100000026","2-4025","AUTOCORP S.R.L (VILLA MARIA)","VILLA MARIA","16461.0","0.0","VILLA MARIA(CORDOBA)","CORDOBA","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (VILLA MARIA) (VILLA MARIA Loc.VILLA MARIA(CORDOBA))","VILLA MARIA, VILLA MARIA(CORDOBA), CORDOBA, ARGENTINA, 0.0, AUTOCORP S.R.L (VILLA MARIA) (VILLA MARIA Loc.VILLA MARIA(CORDOBA))",""
"200100000027","2-4026","AUTOCORP S.R.L (BAHIA BLANCA)","BAHIA BLANCA","19171.0","0.0","BAHIA BLANCA(BUENOS AIRES)","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (BAHIA BLANCA) (BAHIA BLANCA Loc.BAHIA BLANCA(BUENOS AIRES))","BAHIA BLANCA, BAHIA BLANCA(BUENOS AIRES), BUENOS AIRES, ARGENTINA, 0.0, AUTOCORP S.R.L (BAHIA BLANCA) (BAHIA BLANCA Loc.BAHIA BLANCA(BUENOS AIRES))",""
"200100000028","2-4027","AUTOCORP S.R.L (MQD)","MQD","19163.0","0.0","MAR DEL PLATA","BUENOS AIRES","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (MQD) (MQD Loc.MAR DEL PLATA)","MQD, MAR DEL PLATA, BUENOS AIRES, ARGENTINA, 0.0, AUTOCORP S.R.L (MQD) (MQD Loc.MAR DEL PLATA)",""
"200100000029","2-4028","AUTOCORP S.R.L (CONCORDIA- ENTRE RIOS)","CONCORDIA- ENTRE RIOS","3830.0","0.0","CONCORDIA","ENTRE RIOS","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (CONCORDIA- ENTRE RIOS) (CONCORDIA- ENTRE RIOS Loc.CONCORDIA)","CONCORDIA- ENTRE RIOS, CONCORDIA, ENTRE RIOS, ARGENTINA, 0.0, AUTOCORP S.R.L (CONCORDIA- ENTRE RIOS) (CONCORDIA- ENTRE RIOS Loc.CONCORDIA)",""
"200100000030","2-4029","AUTOCORP S.R.L (ENTRE RIOS)","ENTRE RIOS","69897.0","0.0","ENTRE RIOS","ENTRE RIOS","ARGENTINA                                         ","OTROS DESTINOS","AUTOCORP S.R.L (ENTRE RIOS) (ENTRE RIOS Loc.ENTRE RIOS)","ENTRE RIOS, ENTRE RIOS, ENTRE RIOS, ARGENTINA, 0.0, AUTOCORP S.R.L (ENTRE RIOS) (ENTRE RIOS Loc.ENTRE RIOS)",""
